GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
3,1,1,486,1,1,1,2,0,3,1,3,0,22,1,1,1,1,277,90,120,133,127,10,0,221,162,2
3,1,1,487,1,1,1,2,0,3,1,3,0,22,1,1,1,1,227,108,30,81,122,30,0,136,136,2
3,1,1,488,1,1,1,2,0,3,1,3,0,22,2,1,1,1,103,50,30,34,65,30,0,56,58,2
3,1,1,489,1,1,1,2,0,4,1,2,0,22,9,1,1,1,275,126,30,123,137,30,0,160,175,2
3,1,1,490,1,1,1,2,0,3,1,3,0,22,1,1,1,1,199,97,30,108,133,20,0,144,92,3
3,1,1,491,1,1,1,2,0,3,1,2,0,10,1,1,1,1,143,89,30,92,109,20,0,120,91,2
3,1,1,492,1,1,1,2,1,3,1,3,0,22,1,1,1,1,212,92,60,130,105,20,0,234,105,2
3,1,1,493,1,1,1,3,0,3,1,3,0,2,1,1,1,1,91,58,120,45,68,30,0,117,48,2
3,1,1,494,1,1,1,3,0,3,1,3,0,25,12,1,1,1,175,81,60,112,105,30,0,152,201,3
3,1,1,495,1,1,3,1,0,3,1,2,0,2,1,1,1,1,127,184,120,72,194,20,0,169,70,3
3,1,1,496,1,1,3,1,0,3,1,3,0,22,1,1,1,1,154,200,120,99,218,20,0,182,95,3
3,1,1,497,1,1,3,1,1,3,1,3,0,17,13,1,1,1,255,153,120,172,176,10,0,182,104,3
3,1,1,498,1,1,3,1,1,3,0,3,0,25,3,1,1,1,197,158,120,116,210,10,0,180,88,3
3,1,1,499,1,1,3,2,0,2,1,3,0,22,1,1,1,1,176,211,30,76,281,20,0,170,143,3
3,1,1,500,1,1,3,2,0,3,1,3,0,22,1,1,1,1,225,221,120,139,225,30,0,160,105,2
3,1,1,501,1,1,3,2,0,3,1,3,0,22,1,1,1,1,193,211,60,64,281,30,0,221,108,2
3,1,1,502,1,1,3,2,0,4,1,3,0,2,1,1,1,1,136,145,30,85,194,20,0,90,78,3
3,1,1,503,1,1,3,2,0,4,1,3,0,22,19,1,1,1,191,128,60,140,142,10,0,169,104,2
3,1,1,504,1,1,3,2,0,3,1,3,0,25,12,1,1,1,230,217,120,112,218,30,0,170,110,3
3,1,1,505,1,1,3,2,0,4,1,2,0,22,17,1,1,1,260,225,120,112,274,20,0,220,240,2
3,1,1,506,1,1,3,2,1,3,1,2,0,22,17,1,1,1,265,262,60,156,274,20,0,176,92,3
3,1,1,507,1,1,3,2,1,3,1,3,0,25,10,1,1,1,147,111,30,115,121,10,0,90,48,3
3,1,1,508,1,1,3,2,1,3,1,2,0,22,1,1,1,1,193,184,30,79,218,30,0,273,88,2
3,1,1,509,1,1,3,3,0,3,1,3,0,22,1,1,1,1,193,176,120,56,245,10,0,221,143,2
3,1,1,510,1,1,6,1,0,2,1,3,0,22,1,1,1,1,174,17,120,60,31,10,0,170,76,2
3,1,1,511,1,1,6,1,0,3,1,3,0,2,1,1,1,1,86,19,60,44,23,20,0,143,75,2
3,1,1,512,2,0,1,1,0,4,1,2,0,22,17,1,1,1,240,77,30,90,86,10,0,299,182,2
3,1,1,513,2,0,1,1,0,4,1,3,0,22,2,1,1,1,98,28,30,43,32,10,0,56,50,1
3,1,1,514,2,0,1,1,1,1,0,2,0,22,12,1,1,1,246,49,60,151,53,10,0,112,95,3
3,1,1,515,2,0,1,1,1,3,1,2,0,2,1,1,1,1,168,46,120,120,50,30,0,88,78,3
3,1,1,516,2,0,1,1,1,4,1,2,0,2,1,1,1,1,124,48,60,66,49,20,0,72,48,3
3,1,1,517,2,0,1,1,1,5,1,2,0,22,2,1,1,1,138,46,120,100,53,10,0,88,70,2
3,1,1,518,2,0,1,1,1,5,1,2,0,1,22,1,1,1,188,56,120,88,62,30,0,136,130,2
3,1,1,519,2,0,3,1,0,5,1,1,0,17,2,1,1,1,170,99,120,68,123,20,0,140,104,2
3,1,1,520,2,0,3,1,0,3,1,3,0,25,12,1,1,1,219,127,30,149,156,20,0,170,149,3
3,1,1,521,2,0,3,1,0,2,1,2,0,25,10,1,1,1,93,68,120,89,76,20,0,90,71,3
3,1,1,522,2,0,3,1,0,2,0,2,0,25,2,1,1,1,146,72,60,49,83,20,0,120,104,2
3,1,1,523,2,0,3,1,1,2,0,2,0,22,1,1,1,1,168,133,60,80,149,10,0,180,76,3
3,1,1,524,2,0,3,1,1,4,1,2,0,2,1,1,1,1,103,72,60,60,98,30,0,80,78,1
3,1,1,525,2,0,3,1,1,4,1,4,0,25,2,1,1,1,142,96,60,61,103,20,0,96,60,3
3,1,1,526,2,0,3,3,1,2,1,2,0,25,17,1,1,1,375,156,30,140,172,10,0,290,172,3
3,1,1,527,2,0,6,1,1,2,0,2,0,1,25,1,1,1,269,12,60,93,15,10,0,168,115,2
3,1,1,528,2,0,6,1,1,3,1,2,0,2,1,1,1,1,92,12,120,41,14,30,0,64,65,2
3,1,1,529,2,1,1,0,0,3,1,0,0,2,22,1,1,1,82,38,120,34,44,30,0,91,32,2
3,1,1,530,2,1,1,1,0,5,1,3,0,25,1,1,1,1,236,126,60,81,168,30,0,273,112,3
3,1,1,531,2,1,1,1,1,2,0,0,0,22,1,1,1,1,193,79,120,64,97,20,0,136,84,2
3,1,1,532,2,1,1,1,1,3,0,1,0,10,18,1,1,1,238,87,120,147,99,20,0,168,100,3
3,1,1,533,2,1,1,1,1,3,1,3,0,19,25,1,1,1,250,76,30,132,97,20,0,195,95,2
3,1,1,534,2,1,1,1,1,4,1,2,0,1,25,1,1,1,272,131,120,95,140,30,0,220,135,2
3,1,1,535,2,1,1,3,1,3,1,2,0,17,25,1,1,1,272,112,60,143,155,30,0,210,160,2
3,1,1,536,2,1,3,0,0,3,0,0,0,22,2,1,1,1,122,109,120,64,147,10,0,110,72,3
3,1,1,537,2,1,3,1,0,4,0,4,0,25,10,1,1,1,109,109,120,85,130,20,0,91,50,3
3,1,1,538,2,1,3,1,1,4,1,3,0,25,10,1,1,1,133,117,30,122,130,10,0,72,55,3
3,1,1,539,2,1,3,3,0,4,1,2,0,25,10,1,1,1,103,97,60,94,111,10,0,143,84,2
3,1,1,540,2,1,6,1,1,3,1,3,0,9,10,1,1,1,155,17,120,129,23,30,0,169,64,2
3,1,1,541,3,0,1,0,0,3,0,0,0,2,22,1,1,1,95,28,30,54,32,30,0,90,50,2
3,1,1,542,3,0,1,0,0,3,1,0,0,2,25,1,1,1,125,40,120,55,45,30,0,112,123,2
3,1,1,543,3,0,1,0,0,3,1,0,0,22,1,1,1,1,150,47,120,56,53,30,0,221,84,2
3,1,1,544,3,0,1,0,0,3,1,0,0,25,2,1,1,1,169,48,60,78,62,30,0,143,56,2
3,1,1,545,3,0,1,1,0,3,1,3,0,22,2,1,1,1,126,29,30,47,42,20,0,117,55,2
3,1,1,546,3,0,1,1,0,2,1,2,0,19,25,1,1,1,280,51,60,164,57,20,0,210,162,2
3,1,1,547,3,0,1,1,0,3,1,2,0,25,10,1,1,1,120,29,120,94,32,20,0,80,52,2
3,1,1,548,3,0,1,1,0,4,1,2,0,2,1,1,1,1,92,42,60,34,46,20,0,72,40,2
3,1,1,549,3,0,1,1,1,2,0,2,0,22,2,1,1,1,103,25,60,31,32,10,0,56,40,2
3,1,1,550,3,0,1,1,1,2,1,2,0,1,2,1,1,1,106,35,30,41,42,10,0,80,36,3
3,1,1,551,3,0,1,1,1,2,1,2,0,2,17,1,1,1,181,38,30,128,40,10,0,96,60,3
3,1,1,552,3,0,1,1,1,3,1,1,0,17,2,1,1,1,217,54,60,142,64,30,0,143,48,2
3,1,1,553,3,0,1,1,1,3,1,2,0,1,22,1,1,1,196,64,60,82,66,20,0,136,84,2
3,1,1,554,3,0,1,1,1,3,1,3,0,2,1,1,1,1,125,34,120,55,43,20,0,80,48,3
3,1,1,555,3,0,1,1,1,4,1,2,0,25,9,1,1,1,201,64,120,85,78,20,0,220,188,2
3,1,1,556,3,0,1,2,0,2,0,2,0,1,17,1,1,1,98,22,30,45,26,10,0,48,40,2
3,1,1,557,3,0,1,2,0,2,1,2,0,2,17,1,1,1,214,47,120,75,56,20,0,112,60,3
3,1,1,558,3,0,1,2,0,2,1,2,0,22,1,1,1,1,199,49,120,85,70,10,0,170,76,2
3,1,1,559,3,0,1,2,0,2,1,3,0,2,1,1,1,1,130,48,120,52,50,30,0,100,60,2
3,1,1,560,3,0,1,2,0,2,1,3,0,2,17,1,1,1,205,49,60,55,58,10,0,112,80,3
3,1,1,561,3,0,1,2,0,3,1,2,0,22,1,1,1,1,171,44,60,139,56,30,0,144,123,3
3,1,1,562,3,0,1,2,0,3,1,3,0,22,2,1,1,1,82,25,60,38,29,20,0,117,55,2
3,1,1,563,3,0,1,2,0,2,1,2,0,17,2,1,1,1,120,42,120,74,49,20,0,110,84,2
3,1,1,564,3,0,1,2,0,2,1,3,0,2,1,1,1,1,164,39,120,112,52,10,0,100,44,2
3,1,1,565,3,0,1,2,1,2,1,1,0,17,2,1,1,1,114,38,60,68,50,30,0,88,91,3
3,1,1,566,3,0,1,2,1,2,1,2,0,1,22,1,1,1,194,65,60,103,74,10,0,160,84,2
3,1,1,567,3,0,1,2,1,2,1,2,0,2,1,1,1,1,128,42,60,50,49,10,0,80,65,3
3,1,1,568,3,0,1,2,1,2,1,2,0,2,1,1,1,1,159,50,30,80,53,30,0,88,71,3
3,1,1,569,3,0,1,2,1,2,1,2,0,2,17,1,1,1,205,44,30,55,64,20,0,195,85,2
3,1,1,570,3,0,1,2,1,2,1,2,0,2,17,1,1,1,233,50,120,145,64,10,0,182,104,2
3,1,1,571,3,0,1,2,1,2,1,3,0,22,1,1,1,1,150,52,60,64,57,20,0,221,125,2
3,1,1,572,3,0,1,2,1,3,0,3,0,22,1,1,1,1,188,53,120,91,64,20,0,200,162,2
3,1,1,573,3,0,1,2,1,3,1,2,0,1,2,1,1,1,176,46,60,124,57,30,0,130,65,2
3,1,1,574,3,0,1,2,1,3,1,2,0,1,2,1,1,1,95,36,30,50,50,20,0,64,52,3
3,1,1,575,3,0,1,2,1,3,1,2,0,2,1,1,1,1,131,38,30,60,43,10,0,90,40,3
3,1,1,576,3,0,1,2,1,3,1,2,0,22,18,1,1,1,234,79,30,183,91,20,0,270,234,3
3,1,1,577,3,0,1,2,1,3,1,3,0,1,2,1,1,1,184,43,30,102,56,20,0,169,80,2
3,1,1,578,3,0,1,2,1,3,1,3,0,2,17,1,1,1,214,49,30,101,56,10,0,128,110,3
3,1,1,579,3,0,1,2,1,4,1,3,0,2,25,1,1,1,225,58,120,115,58,30,0,150,90,2
3,1,1,580,3,0,1,2,1,2,1,2,0,17,2,1,1,1,168,49,60,118,62,30,0,120,80,3
3,1,1,581,3,0,1,2,1,3,1,2,0,23,1,1,1,1,339,56,120,184,66,20,0,176,144,2
3,1,1,582,3,0,1,2,1,4,1,2,0,22,1,1,1,1,193,47,120,64,57,20,0,136,76,2
3,1,1,583,3,0,1,2,1,4,1,3,0,2,25,1,1,1,205,48,120,139,54,20,0,140,123,2
3,1,1,584,3,0,1,2,1,3,1,4,0,2,20,1,1,1,133,40,60,93,53,30,0,96,91,2
3,1,1,585,3,0,1,3,0,2,0,2,0,1,2,1,1,1,128,50,120,76,53,20,0,143,60,2
3,1,1,586,3,0,1,3,0,2,1,3,0,2,1,1,1,1,116,34,30,61,40,10,0,64,50,2
3,1,1,587,3,0,1,3,0,3,1,3,0,17,2,1,1,1,159,44,60,55,64,30,0,120,123,2
3,1,1,588,3,0,1,3,0,4,1,3,0,25,22,1,1,1,69,16,30,50,20,30,0,50,25,2
3,1,1,589,3,0,1,3,0,5,1,2,0,1,22,1,1,1,181,62,60,135,64,20,0,120,68,3
3,1,1,590,3,0,1,3,1,3,1,3,0,2,20,1,1,1,252,50,30,160,64,20,0,221,95,2
3,1,1,591,3,0,1,3,1,2,1,2,0,1,22,1,1,1,164,47,30,56,53,10,0,136,105,2
3,1,1,592,3,0,1,3,1,3,1,3,0,22,1,1,1,1,221,45,60,143,50,20,0,160,117,2
3,1,1,593,3,0,3,0,0,2,1,0,0,2,1,1,1,1,157,96,120,74,99,30,0,100,60,3
3,1,1,594,3,0,3,0,0,2,1,0,0,2,25,1,1,1,114,96,120,55,123,10,0,96,70,3
3,1,1,595,3,0,3,0,0,2,1,0,0,17,22,1,1,1,298,148,120,140,156,30,0,200,115,2
3,1,1,596,3,0,3,0,0,3,1,0,0,2,1,1,1,1,120,80,120,51,103,10,0,143,84,3
3,1,1,597,3,0,3,0,0,4,1,0,0,25,2,1,1,1,146,96,60,55,123,30,0,156,64,2
3,1,1,598,3,0,3,0,1,3,1,3,0,17,25,1,1,1,308,167,30,133,189,30,0,200,234,3
3,1,1,599,3,0,3,1,0,2,1,1,0,2,1,1,1,1,85,84,120,41,111,10,0,88,60,3
3,1,1,600,3,0,3,1,0,2,1,2,0,1,2,1,1,1,131,82,60,89,108,30,0,96,104,3
3,1,1,601,3,0,3,1,0,2,1,2,0,14,2,1,1,1,179,90,60,91,99,10,0,88,65,3
3,1,1,602,3,0,3,1,0,3,1,1,0,22,1,1,1,1,254,133,30,109,149,30,0,144,169,2
3,1,1,603,3,0,3,1,0,3,1,2,0,1,2,1,1,1,106,70,120,37,98,10,0,104,58,3
3,1,1,604,3,0,3,1,0,3,1,2,0,17,2,1,1,1,159,98,60,69,111,20,0,234,110,2
3,1,1,605,3,0,3,1,0,2,1,2,0,2,1,1,1,1,131,82,60,89,108,30,0,96,104,3
3,1,1,606,3,0,3,1,0,3,1,2,0,1,2,1,1,1,92,70,30,34,86,30,0,117,44,2
3,1,1,607,3,0,3,1,0,4,1,2,0,17,22,1,1,1,292,154,60,92,210,30,0,286,104,3
3,1,1,608,3,0,3,1,1,2,0,4,0,22,1,1,1,1,218,127,120,69,139,30,0,160,105,2
3,1,1,609,3,0,3,1,1,2,1,2,0,2,1,1,1,1,85,70,60,41,83,20,0,117,50,2
3,1,1,610,3,0,3,1,1,3,1,2,0,2,1,1,1,1,143,96,30,66,103,30,0,80,78,3
3,1,1,611,3,0,3,1,1,5,1,1,0,25,2,1,1,1,138,72,60,68,90,10,0,156,91,2
3,1,1,612,3,0,3,1,1,3,0,2,0,15,2,1,1,1,176,89,30,117,114,30,0,130,70,3
3,1,1,613,3,0,3,1,1,3,1,2,0,22,1,1,1,1,138,81,60,99,95,10,0,195,123,2
3,1,1,614,3,0,3,2,0,2,1,2,0,1,25,1,1,1,200,123,120,81,139,30,0,152,149,3
3,1,1,615,3,0,3,2,0,2,1,2,0,22,1,1,1,1,222,130,30,81,149,30,0,136,136,2
3,1,1,616,3,0,3,2,0,2,1,2,0,22,17,1,1,1,224,154,30,71,165,10,0,286,175,2
3,1,1,617,3,0,3,2,0,2,1,3,0,2,1,1,1,1,104,76,60,49,99,30,0,90,60,2
3,1,1,618,3,0,3,2,0,2,1,3,0,25,1,1,1,1,236,111,60,71,128,20,0,210,175,2
3,1,1,619,3,0,3,2,0,2,1,4,0,17,25,1,1,1,236,139,60,143,156,20,0,325,155,2
3,1,1,620,3,0,3,2,0,3,1,2,0,2,1,1,1,1,92,70,60,37,98,30,0,90,70,3
3,1,1,621,3,0,3,2,0,3,1,2,0,22,2,1,1,1,98,74,30,47,95,20,0,80,71,2
3,1,1,622,3,0,3,2,0,3,1,3,0,22,1,1,1,1,182,95,60,82,116,10,0,221,130,2
3,1,1,623,3,0,3,2,0,3,1,4,0,2,1,1,1,1,106,80,60,73,90,20,0,130,65,2
3,1,1,624,3,0,3,2,0,3,1,3,0,2,25,1,1,1,132,83,120,74,116,10,0,169,110,2
3,1,1,625,3,0,3,2,0,4,1,3,0,22,1,1,1,1,255,97,120,114,123,20,0,160,96,3
3,1,1,626,3,0,3,2,1,2,0,1,0,2,25,1,1,1,164,77,60,94,91,10,0,169,130,2
3,1,1,627,3,0,3,2,1,2,1,2,0,2,17,1,1,1,210,137,30,122,149,10,0,195,117,2
3,1,1,628,3,0,3,2,1,2,1,2,0,2,25,1,1,1,114,80,60,55,90,20,0,156,85,2
3,1,1,629,3,0,3,2,1,2,1,2,0,17,2,1,1,1,149,100,120,68,103,30,0,110,75,3
3,1,1,630,3,0,3,2,1,2,1,2,0,17,2,1,1,1,215,85,60,124,95,20,0,110,84,2
3,1,1,631,3,0,3,2,1,2,1,2,0,22,1,1,1,1,163,127,60,76,144,10,0,210,104,2
3,1,1,632,3,0,3,2,1,2,1,2,0,22,1,1,1,1,157,130,120,73,172,10,0,136,95,3
3,1,1,633,3,0,3,2,1,2,1,2,0,22,17,1,1,1,292,128,60,71,156,10,0,160,140,3
3,1,1,634,3,0,3,2,1,2,1,2,0,22,19,1,1,1,160,114,60,123,116,10,0,150,84,2
3,1,1,635,3,0,3,2,1,2,1,3,0,15,1,1,1,1,89,50,60,63,70,20,0,40,20,3
3,1,1,636,3,0,3,2,1,3,0,2,0,2,17,1,1,1,132,83,120,81,91,30,0,88,84,3
3,1,1,637,3,0,3,2,1,3,1,2,0,2,1,1,1,1,129,100,60,94,106,10,0,100,52,3
3,1,1,638,3,0,3,2,1,3,1,2,0,2,17,1,1,1,201,130,30,96,172,20,0,170,130,3
3,1,1,639,3,0,3,2,1,3,1,2,0,2,17,1,1,1,174,118,60,55,128,20,0,112,76,3
3,1,1,640,3,0,3,2,1,3,1,2,0,20,22,1,1,1,227,115,30,126,149,30,0,220,130,2
3,1,1,641,3,0,3,2,1,3,1,3,0,2,1,1,1,1,100,62,60,60,99,20,0,56,36,3
3,1,1,642,3,0,3,2,1,4,1,2,0,22,1,1,1,1,224,133,120,74,144,30,0,170,105,3
3,1,1,643,3,0,3,2,1,4,1,3,0,2,1,1,1,1,188,86,30,112,95,10,0,110,52,3
3,1,1,644,3,0,3,2,1,4,1,3,0,2,17,1,1,1,200,95,120,108,108,30,0,195,104,3
3,1,1,645,3,0,3,2,1,4,1,3,0,25,1,1,1,1,182,148,120,81,198,10,0,152,120,3
3,1,1,646,3,0,3,2,1,3,1,3,0,1,25,1,1,1,300,158,120,115,172,30,0,220,145,2
3,1,1,647,3,0,3,2,1,4,0,2,0,22,1,1,1,1,151,93,30,67,114,30,0,170,105,3
3,1,1,648,3,0,3,2,1,4,1,3,0,2,1,1,1,1,106,91,120,51,99,20,0,143,75,2
3,1,1,649,3,0,3,3,0,2,1,1,0,2,17,1,1,1,248,114,30,125,144,30,0,112,104,3
3,1,1,650,3,0,3,3,0,3,1,3,0,14,22,1,1,1,354,115,120,204,132,20,0,152,100,3
3,1,1,651,3,0,3,3,0,4,1,2,0,25,1,1,1,1,200,111,120,63,156,10,0,210,124,3
3,1,1,652,3,0,3,3,1,2,1,3,0,25,1,1,1,1,236,148,30,71,165,30,0,168,162,3
3,1,1,653,3,0,3,3,1,2,1,4,0,2,14,1,1,1,128,109,60,87,116,10,0,110,64,3
3,1,1,654,3,0,3,3,1,3,1,2,0,2,17,1,1,1,168,75,60,119,86,10,0,169,84,2
3,1,1,655,3,0,6,1,1,4,1,3,0,1,22,1,1,1,177,11,30,69,14,10,0,136,105,2
3,1,1,656,3,1,1,0,0,2,1,0,0,17,2,1,1,1,205,84,120,61,118,10,0,182,123,2
3,1,1,657,3,1,1,0,0,3,1,0,0,2,1,1,1,1,97,82,120,57,99,10,0,96,70,3
3,1,1,658,3,1,1,0,0,3,1,0,0,2,1,1,1,1,160,73,30,81,92,20,0,143,75,3
3,1,1,659,3,1,1,0,0,3,1,0,0,2,1,1,1,1,88,60,120,39,76,20,0,90,78,2
3,1,1,660,3,1,1,0,0,3,1,0,0,22,2,1,1,1,57,101,120,40,109,10,0,88,80,2
3,1,1,661,3,1,1,0,0,3,1,0,0,25,17,1,1,1,336,146,120,84,165,30,0,270,170,2
3,1,1,662,3,1,1,0,0,4,1,0,0,2,1,1,1,1,85,54,60,34,78,30,0,88,84,2
3,1,1,663,3,1,1,0,0,4,1,0,0,2,25,1,1,1,128,89,60,65,97,10,0,130,80,2
3,1,1,664,3,1,1,0,0,3,1,0,0,2,1,1,1,1,92,54,120,34,78,10,0,110,48,2
3,1,1,665,3,1,1,0,0,5,1,0,0,2,1,1,1,1,102,78,60,57,88,10,0,90,48,3
3,1,1,666,3,1,1,0,0,5,1,0,0,2,1,1,1,1,92,54,30,37,65,10,0,72,65,2
3,1,1,667,3,1,1,0,1,5,1,3,0,1,22,1,1,1,216,94,120,116,109,30,0,136,169,3
3,1,1,668,3,1,1,1,0,3,1,2,0,1,2,1,1,1,106,72,60,41,94,30,0,117,48,3
3,1,1,669,3,1,1,1,0,3,1,2,0,22,14,1,1,1,251,116,120,97,127,30,0,200,115,2
3,1,1,670,3,1,1,1,0,3,1,3,0,1,2,1,1,1,85,72,30,34,78,10,0,117,84,2
3,1,1,671,3,1,1,1,0,3,1,3,0,2,1,1,1,1,92,60,30,34,74,30,0,104,48,2
3,1,1,672,3,1,1,1,0,3,1,3,0,17,3,1,1,1,296,85,60,199,94,30,0,143,52,3
3,1,1,673,3,1,1,1,0,3,1,3,0,22,1,1,1,1,185,92,60,107,105,20,0,234,140,2
3,1,1,674,3,1,1,1,0,4,1,2,0,25,2,1,1,1,121,65,120,73,74,20,0,110,91,2
3,1,1,675,3,1,1,1,0,4,1,3,0,17,2,1,1,1,120,71,60,81,78,20,0,169,75,2
3,1,1,676,3,1,1,1,0,4,1,3,0,22,12,1,1,1,179,76,30,146,84,30,0,160,160,2
3,1,1,677,3,1,1,1,0,4,1,3,0,25,2,1,1,1,125,61,60,55,74,10,0,143,104,2
3,1,1,678,3,1,1,1,0,4,1,3,0,25,13,1,1,1,297,108,30,174,118,30,0,144,169,3
3,1,1,679,3,1,1,1,0,5,1,3,0,25,17,1,1,1,257,146,120,109,207,10,0,216,190,2
3,1,1,680,3,1,1,1,0,3,1,2,0,20,10,1,1,1,234,90,60,193,112,30,0,170,105,2
3,1,1,681,3,1,1,1,1,1,1,1,0,17,22,1,1,1,266,131,120,192,165,10,0,200,145,3
3,1,1,682,3,1,1,1,1,3,1,2,0,1,25,1,1,1,214,131,120,85,146,20,0,299,150,2
3,1,1,683,3,1,1,1,1,4,0,3,0,1,2,1,1,1,140,68,60,59,78,10,0,80,65,3
3,1,1,684,3,1,1,1,1,4,1,2,0,18,2,1,1,1,228,116,60,170,118,20,0,136,84,3
3,1,1,685,3,1,1,1,1,4,1,3,0,1,2,1,1,1,181,89,30,96,94,30,0,88,97,3
3,1,1,686,3,1,1,1,1,5,1,3,0,17,25,1,1,1,252,101,60,133,122,10,0,390,208,2
3,1,1,687,3,1,1,1,1,2,1,2,0,1,25,1,1,1,200,94,60,81,112,10,0,247,169,2
3,1,1,688,3,1,1,1,1,3,1,3,0,1,22,1,1,1,232,110,60,118,118,20,0,136,124,3
3,1,1,689,3,1,1,1,1,4,1,3,0,22,17,1,1,1,245,134,60,104,161,10,0,230,96,2
3,1,1,690,3,1,1,2,0,2,1,2,0,2,1,1,1,1,101,54,30,46,65,10,0,72,50,2
3,1,1,691,3,1,1,2,0,2,1,2,0,17,10,1,1,1,201,83,60,96,99,10,0,221,143,2
3,1,1,692,3,1,1,2,0,2,1,2,0,22,1,1,1,1,202,88,60,58,105,10,0,136,105,2
3,1,1,693,3,1,1,2,0,2,1,2,0,22,1,1,1,1,157,110,60,65,127,10,0,150,80,2
3,1,1,694,3,1,1,2,0,2,1,3,0,1,22,1,1,1,221,126,120,113,140,20,0,260,120,2
3,1,1,695,3,1,1,2,0,2,1,3,0,2,1,1,1,1,128,85,120,50,88,30,0,100,65,3
3,1,1,696,3,1,1,2,0,2,1,3,0,2,17,1,1,1,189,73,60,110,81,20,0,150,123,3
3,1,1,697,3,1,1,2,0,2,1,3,0,10,20,1,1,1,173,88,30,148,109,20,0,160,88,3
3,1,1,698,3,1,1,2,0,2,1,3,0,17,23,1,1,1,310,98,60,210,118,10,0,273,169,2
3,1,1,699,3,1,1,2,0,2,1,3,0,17,25,1,1,1,336,146,30,95,174,30,0,216,234,2
3,1,1,700,3,1,1,2,0,2,1,3,0,22,1,1,1,1,143,70,120,100,81,30,0,182,60,2
3,1,1,701,3,1,1,2,0,2,1,4,0,18,2,1,1,1,163,101,120,108,109,20,0,182,100,2
3,1,1,702,3,1,1,2,0,3,1,2,0,2,17,1,1,1,193,79,30,80,90,10,0,120,95,2
3,1,1,703,3,1,1,2,0,3,1,2,0,22,17,1,1,1,293,98,30,197,112,10,0,176,125,3
3,1,1,704,3,1,1,2,0,3,1,3,0,1,2,1,1,1,128,71,30,73,81,30,0,143,60,3
3,1,1,705,3,1,1,2,0,3,1,3,0,1,2,1,1,1,106,54,30,34,78,20,0,117,60,2
3,1,1,706,3,1,1,2,0,3,1,3,0,2,1,1,1,1,145,94,60,90,94,20,0,80,48,3
3,1,1,707,3,1,1,2,0,3,1,3,0,2,1,1,1,1,119,82,30,74,99,20,0,100,78,2
3,1,1,708,3,1,1,2,0,3,1,3,0,2,1,1,1,1,104,52,30,54,71,10,0,64,45,3
3,1,1,709,3,1,1,2,0,3,1,3,0,2,17,1,1,1,209,116,60,174,122,10,0,160,76,3
3,1,1,710,3,1,1,2,0,3,1,3,0,2,25,1,1,1,125,131,120,44,155,10,0,220,104,2
3,1,1,711,3,1,1,2,0,3,1,3,0,2,25,1,1,1,159,73,120,78,94,10,0,150,84,2
3,1,1,712,3,1,1,2,0,3,1,3,0,9,25,1,1,1,250,109,30,113,133,30,0,286,108,2
3,1,1,713,3,1,1,2,0,3,1,3,0,17,2,1,1,1,249,90,30,112,105,10,0,150,84,2
3,1,1,714,3,1,1,2,0,3,1,3,0,17,2,1,1,1,227,106,120,114,122,20,0,195,90,2
3,1,1,715,3,1,1,2,0,3,1,3,0,17,2,1,1,1,182,67,60,142,81,30,0,112,110,3
3,1,1,716,3,1,1,2,0,3,1,3,0,17,2,1,1,1,171,101,60,87,118,10,0,150,72,2
3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,1,1,1,154,60,30,81,68,10,0,100,52,3
3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,1,1,1,292,98,60,80,112,20,0,220,162,2
3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,1,1,1,336,134,120,141,155,30,0,240,140,2
3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,1,1,1,275,146,60,106,165,20,0,208,96,2
3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,1,1,1,251,98,30,122,112,10,0,168,150,3
3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,1,1,1,200,105,60,123,112,20,0,312,140,2
3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,1,1,1,240,113,60,100,150,30,0,208,96,3
3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,1,1,1,165,87,120,74,99,30,0,234,96,2
3,1,1,725,3,1,1,2,0,3,1,3,0,22,2,1,1,1,103,40,60,34,46,20,0,80,58,2
3,1,1,726,3,1,1,2,0,3,1,3,0,22,12,1,1,1,186,89,60,106,99,30,0,156,68,2
3,1,1,727,3,1,1,2,0,3,1,3,0,22,17,1,1,1,314,94,120,174,112,20,0,152,92,3
3,1,1,728,3,1,1,2,0,3,1,3,0,25,1,1,1,1,200,94,30,71,109,10,0,168,150,2
3,1,1,729,3,1,1,2,0,3,1,3,0,25,1,1,1,1,200,105,120,81,118,30,0,168,214,2
3,1,1,730,3,1,1,2,0,4,1,3,0,1,22,1,1,1,185,92,30,95,127,20,0,144,88,3
3,1,1,731,3,1,1,2,0,4,1,3,0,1,22,1,1,1,191,110,60,105,127,10,0,160,88,1
3,1,1,732,3,1,1,2,0,4,1,3,0,2,1,1,1,1,128,71,120,83,78,30,0,96,97,3
